"Type","SKU","Name","Published","Catalog visibility","Is featured?","Description","Regular price","Sale price","Manage stock?","Stock","Low stock amount","Backorders allowed?","Categories","Tags","Meta: source_product_id","Meta: source_cost_price","Meta: source_fractional","Meta: source_unit"
"simple","C1100108","Cachecol PP - Macho","1","visible","0","<p>Cachecóis pet tamanho PP em feltro, desenvolvidos para finalização profissional de banho e tosa. Possuem fechamento por transpasse, com uma abertura costurada por onde uma ponta passa dentro da outra, facilitando a colocação no pescoço do pet.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Tamanho:</strong> PP<br/><strong>Material:</strong> feltro<br/><strong>Fechamento:</strong> por transpasse<br/><strong>Estampas:</strong> sortidas<br/><strong>Composição do pacote:</strong> no máximo 2 unidades da mesma estampa<br/><strong>Tema:</strong> conforme disponibilidade ou tema escolhido pelo cliente</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","24.9","","1","21","0","1","INVERNO","","1e36b8e9-e182-4a2b-80cd-0947733c2623","15.5","0",""
"simple","C1100167","Cachecol PP - Unissex","1","visible","0","<p>Cachecóis pet tamanho PP em feltro, desenvolvidos para finalização profissional de banho e tosa. Possuem fechamento por transpasse, com uma abertura costurada por onde uma ponta passa dentro da outra, facilitando a colocação no pescoço do pet.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Tamanho:</strong> PP<br/><strong>Material:</strong> feltro<br/><strong>Fechamento:</strong> por transpasse<br/><strong>Estampas:</strong> sortidas<br/><strong>Composição do pacote:</strong> no máximo 2 unidades da mesma estampa<br/><strong>Tema:</strong> conforme disponibilidade ou tema escolhido pelo cliente</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","24.9","","1","2","0","1","INVERNO","","8f657e6d-389d-4855-a4ac-3f73cc6ddeb3","15.5","0",""
"simple","C1100154","Caixinha de Penteados","1","hidden","0","Caixinha de Penteados","45.9","","1","5","0","0","PENTEADOS","","846c4847-e77b-487f-a352-8e4a8a43ae03","25","0",""
"simple","C1100042","Colarinho em V","1","hidden","0","Colarinho pet em formato V, desenvolvido para deixar a finalização do banho e tosa ainda mais charmosa, delicada e especial.  Com detalhe em strass, o acessório traz um toque de brilho na medida certa, valorizando a apresentação do pet sem perder a leveza e a praticidade no uso. É uma excelente opção para pet shops e profissionais que desejam oferecer um acabamento bonito, elegante e diferenciado aos seus clientes.  ✅ Modelo em formato V ✅ Detalhe em strass ✅ Visual delicado e charmoso ✅ Leve, confortável e fácil de colocar ✅ Ótima opção para fotos, entregas e finalização de banho e tosa ✅ Ideal para encantar os tutores e valorizar o atendimento   Conteúdo da embalagem: 5 colarinhos.   Cores Modelos: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em qualidade, beleza e apresentação profissional.","19.9","","1","2","0","1","GARGANTILHAS","","02b660d6-2e88-4da6-b10c-55b9a1497492","11.14","0",""
"simple","C1100043","Colarinho em V","1","hidden","0","Colarinho pet em formato V com estampas de personagens, desenvolvido para proporcionar uma finalização divertida, charmosa e diferenciada aos pets após o banho e tosa.  Com visual temático e excelente apresentação, é uma ótima opção para pet shops, centros de estética animal e profissionais que desejam oferecer um acessório criativo, bonito e de alto valor percebido no atendimento.  ✅ Modelo em formato V ✅ Estampas de personagens variadas ✅ Visual divertido, temático e encantador ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores  Conteúdo da embalagem: 10 colarinhos.  Estampas: Os modelos são enviados em estampas variadas de personagens. Para consultar as opções disponíveis no estoque e selecionar sua preferência, entre em contato com nossa equipe de atendimento.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em beleza, qualidade e apresentação profissional.","22.9","","1","4","0","1","GRAVATAS","","28f45713-e5bb-4535-b95c-30368e3ab3e4","15.24","0",""
"simple","C1100045","Colarinho Flintstones","1","hidden","0","Colarinho pet inspirado no tema Flintstones, confeccionado em EVA, desenvolvido para proporcionar um visual divertido, criativo e temático aos pets.  Produzido com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório diferenciado na finalização dos atendimentos.  ✅ Confeccionado em EVA ✅ Tema Flintstones divertido e chamativo ✅ Leve, confortável e de fácil aplicação ✅ Visual criativo para fotos e entregas especiais ✅ Ideal para campanhas temáticas, banho e tosa e datas comemorativas ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 5 colarinhos.   Cores Modelos: Os modelos são enviados conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","24.9","","1","4","0","1","COLARINHOS","","2390a750-9d63-4f5f-9ee1-099587b8914c","10.24","0",""
"simple","C1100107","Colarinho M2 - Copa","1","visible","0","<p>Colarinhos pet tamanho M2 com temática Copa, confeccionados em tecido de poliéster para finalização profissional de banho e tosa. Possuem acabamento em viés de TNT e fechamento por botão de pressão.</p><p><strong>Conteúdo:</strong> 5 unidades<br/><strong>Tamanho:</strong> M2<br/><strong>Material:</strong> tecido de poliéster<br/><strong>Acabamento:</strong> viés de TNT<br/><strong>Fechamento:</strong> botão de pressão<br/><strong>Tema:</strong> Copa<br/><strong>Estampas:</strong> 5 estampas diferentes, sem repetição</p><p><strong>Observação:</strong> as estampas, cores e tonalidades — inclusive a cor do viés — podem variar conforme o material disponível e o lote de produção.</p>","22.9","","1","2","0","0","COPA","","eb86633a-302e-403a-ae1d-56877e27e7e1","12.81","0",""
"simple","C1100046","Conjunto Babador + Laço em Feltro","1","hidden","0","Kit pet composto por babadores em feltro e laços combinando, desenvolvido para proporcionar um visual delicado, divertido e encantador aos pets.  Produzido com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer uma finalização diferenciada, bonita e prática para seus atendimentos.  ✅ Babadores confeccionados em feltro ✅ Acompanha laços combinando ✅ Visual delicado, charmoso e encantador ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 4 babadores em feltro + 4 laços .  Cores Modelos: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","25.9","","1","2","0","1","BABADOR","","5a2f83c5-6bed-44c9-b137-b374d5637889","14.09","0",""
"simple","C1100155","Conjunto Lonita Luxo","1","hidden","0","Conjunto Lonita Luxo","34.9","","1","11","0","0","CONJUNTOS","","5c4e58b8-3a92-4268-9c08-12bceda52963","13.24","0",""
"simple","C1100166","Elastico P/ penteado","1","visible","0","Elastico P/ penteado","6.9","","1","42","0","0","Outros","","85863859-ca7d-4ae4-a83c-916accd1eb95","2","0",""
"simple","C1100140","Gargantilha Borboleta","1","visible","0","<p>Gargantilhas pet em lonita, com estampa tie-dye e recorte vazado de borboleta e arabescos. Desenvolvidas para finalização profissional de banho e tosa, são utilizadas ao redor do pescoço do pet e proporcionam uma apresentação delicada e sofisticada.</p><p><strong>Conteúdo:</strong> 5 unidades<br/><strong>Tamanho:</strong> único<br/><strong>Material:</strong> lonita<br/><strong>Estampa:</strong> tie-dye<br/><strong>Aplicação:</strong> ao redor do pescoço do pet<br/><strong>Acabamento:</strong> corte a laser e apliques decorativos tipo chaton<br/><strong>Fechamento:</strong> por amarração</p><p>O corte a laser proporciona acabamento limpo e ajuda a evitar o desfiamento do tecido. Os apliques tipo chaton ficam posicionados nos pontos de passagem da fita, ajudando a ocultar a fixação e valorizando o acabamento da peça.</p><p><strong>Observação:</strong> a distribuição das cores varia naturalmente de uma peça para outra devido ao efeito tie-dye, tornando cada gargantilha visualmente única. As tonalidades podem apresentar pequenas variações conforme o material e o lote de produção.</p>","29.9","","1","4","0","0","GARGANTILHAS","","2fd473cc-3cef-4a24-8192-c4e5a4fb5565","18.46","0",""
"simple","C1100048","Gargantilha Cetim com strass","1","hidden","0","Gargantilha pet confeccionada em cetim, com detalhe em strass, desenvolvida para proporcionar um visual delicado, elegante e sofisticado aos pets.  Produzida com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório especial na finalização dos atendimentos.  ✅ Confeccionada em cetim ✅ Detalhe em strass ✅ Visual delicado, elegante e sofisticado ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 10 gargantilhas.   Cores Estampas: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","25.9","","1","6","0","1","GARGANTILHAS","","a9df4b63-114e-466f-9c83-603c29ab614a","14.89","0",""
"simple","C1100049","Gargantilha de cetim c/ 8","1","hidden","0","Gargantilha pet confeccionada em cetim, desenvolvida para proporcionar um visual delicado, elegante e encantador aos pets.  Produzida com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório especial na finalização dos atendimentos.  ✅ Confeccionada em cetim ✅ Visual delicado e elegante ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 8 gargantilhas .  Cores Estampas: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","15.9","","1","2","0","1","GARGANTILHAS","","d48cf7ae-2424-4022-9102-6f0fcfd46606","12","0",""
"simple","C1100047","Gargantilha de Feltro","1","visible","0","<p>Gargantilhas pet em feltro, desenvolvidas para finalização profissional de banho e tosa. Possuem aplique decorativo em EVA e feltro e são utilizadas ao redor do pescoço do pet.</p><p><strong>Conteúdo:</strong> 6 unidades<br/><strong>Tamanho:</strong> único<br/><strong>Material:</strong> feltro<br/><strong>Aplique:</strong> EVA e feltro<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Cores:</strong> sortidas, conforme disponibilidade</p><p><strong>Observação:</strong> as cores, tonalidades e combinações dos apliques podem variar conforme a disponibilidade do material e o lote de produção.</p>","26.9","","1","3","0","1","GARGANTILHAS","","9a0c0656-02d6-4ddf-8afe-79f1512d1fe7","13.04","0",""
"simple","C1100050","Gargantilha de renda","1","hidden","0","Gargantilha pet confeccionada em renda em formato V, com detalhe em fita de gorgurão estampado, desenvolvida para proporcionar um visual delicado, elegante e encantador aos pets.  Produzida com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório diferenciado e sofisticado na finalização dos atendimentos.  ✅ Renda em formato V ✅ Detalhe em gorgurão estampado ✅ Visual delicado, charmoso e elegante ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 5 gargantilhas.   Estampas: Os modelos são enviados em estampas sortidas, conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","22.9","","1","3","0","1","GARGANTILHAS","","3b17c5c6-8024-4d46-a616-ae4ddff83109","9.94","0",""
"simple","C1100051","Gargantilha em V - Luxo","1","hidden","0","Colarinho pet em formato V, desenvolvido para proporcionar um visual sofisticado, elegante e encantador aos pets.  Produzido com acabamento de luxo e detalhe em strass, oferece excelente apresentação e um toque especial na finalização do banho e tosa, sendo ideal para pet shops, centros de estética animal e profissionais que desejam agregar valor ao atendimento.  ✅ Formato em V ✅ Acabamento de luxo ✅ Detalhe em strass ✅ Visual sofisticado, delicado e elegante ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas especiais e finalização premium de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 5 colarinhos.   Cores Modelos: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","22.9","","1","3","0","1","GARGANTILHAS","","fd89b0a2-3210-44ab-9a24-48d237fc4311","15.04","0",""
"simple","C1100053","Gargantilha luxo","1","hidden","0","Gargantilha pet confeccionada em elástico, desenvolvida para proporcionar praticidade, conforto e um visual elegante aos pets.  Produzida com acabamento de luxo e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório diferenciado e sofisticado na finalização dos atendimentos.  ✅ Confeccionada em elástico ✅ Acabamento de luxo ✅ Visual elegante e delicado ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 5 gargantilhas.   Cores: Os modelos são enviados em cores sortidas, conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","24.9","","1","1","0","1","GARGANTILHAS","","7a6937b3-ac39-446d-b0dd-e9adc2749d58","16.64","0",""
"simple","C1100054","Gargantilha marcas luxo","1","hidden","0","Gargantilha marcas luxo","22.9","","1","2","0","1","GARGANTILHAS","","b0f84f5d-38f3-4f74-8054-748d4fcf11df","14.39","0",""
"simple","C1100055","Gargantilha Strass C/ 8","1","hidden","0","Gargantilha pet confeccionada em fita de cetim com detalhe em strass, desenvolvida para proporcionar um visual sofisticado, delicado e elegante aos pets.  Com acabamento refinado e excelente apresentação, é uma opção de luxo para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório diferenciado na finalização dos atendimentos.  ✅ Confeccionada em fita de cetim ✅ Detalhe em strass para um toque sofisticado ✅ Artigo de luxo com excelente apresentação ✅ Visual delicado, elegante e refinado ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas especiais e finalização premium de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores  QUANTIDADE: 8UND  Cores Modelos: Os modelos são enviados de acordo com a disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","21.9","","1","5","0","1","GARGANTILHAS","","7346c769-f21c-46c3-867c-a585f43ee879","10.04","0",""
"simple","C1100057","Gravata Cetim - Pequena","1","visible","0","<p>Gravatas pet tamanho pequeno, confeccionadas em fita de cetim para finalização profissional de banho e tosa. Possuem fechamento por amarração com fita de cetim, permitindo ajuste ao redor do pescoço do pet.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Tamanho:</strong> pequeno<br/><strong>Material:</strong> fita de cetim<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Modelos e cores:</strong> sortidos, conforme disponibilidade</p><p><strong>Observação:</strong> os modelos, as cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","24.9","","1","10","0","1","GRAVATAS","","f56cfa5d-3831-406d-9b59-24c7a7c0159b","15.94","0",""
"simple","C1100059","Gravata Femea","1","hidden","0","Gravatinha pet fêmea desenvolvida para proporcionar um visual delicado, charmoso e encantador aos pets na finalização do banho e tosa.  Produzida com acabamento cuidadoso e excelente apresentação, é uma ótima opção para pet shops, centros de estética animal e profissionais que desejam oferecer um acessório bonito, prático e diferenciado aos seus clientes.  ✅ Modelo delicado para fêmeas ✅Fita Gorgurão ✅ Visual charmoso e encantador ✅ Acabamento cuidadoso ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores  Conteúdo da embalagem: 5 gravatinhas iguais.  Estampas: As gravatinhas são enviadas conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em qualidade, beleza e apresentação profissional.","19.9","","1","2","0","1","GRAVATAS","","50864266-71e4-431b-8b51-8e832f3b47e1","12.49","0",""
"simple","C1100060","Gravata Luxo","1","hidden","0","Gravata pet luxo confeccionada em fita de gorgurão, desenvolvida para elevar o padrão da finalização do banho e tosa com um visual elegante, marcante e cheio de presença.  Com acabamento cuidadoso e excelente estrutura, esse modelo entrega uma apresentação sofisticada e profissional, ideal para pet shops e centros de estética animal que desejam encantar os tutores logo na entrega do pet.  ✅ Confeccionada em gorgurão de alta qualidade ✅ Visual elegante, encorpado e sofisticado ✅ Acabamento premium e excelente apresentação ✅ Modelo com destaque e presença no pet ✅ Ideal para fotos, entregas especiais e finalização diferenciada ✅ Excelente opção para agregar valor ao atendimento ✅ Produto pensado para banho e tosa de alto padrão  Conteúdo da embalagem: 5 gravatas.  Cores Modelos: Os modelos são enviados conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em beleza, qualidade e apresentação profissional.","21.9","","1","2","0","1","GRAVATAS","","46c9802f-2b2c-4797-a792-ff9f69f36c76","12.39","0",""
"simple","C1100061","Gravatinha Borboleta","1","visible","0","<p>Gravatas borboleta pet em tecido de poliéster, desenvolvidas para finalização profissional de banho e tosa. Possuem fechamento por amarração com fita de cetim e podem ser produzidas em temas específicos quando solicitado.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Material:</strong> tecido de poliéster<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Estampas:</strong> mistas, conforme disponibilidade<br/><strong>Tema:</strong> conforme disponibilidade ou solicitação do cliente</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","24.9","","1","12","0","1","GRAVATAS","","bdb8c651-5d6f-4584-acb2-76791c74d151","15.74","0",""
"simple","C1100131","Gravatinhas - Copa","1","visible","0","<p>Gravatas pet em tecido de poliéster, confeccionadas sobre base de TNT para finalização profissional de banho e tosa. Possuem estampas temáticas da Copa e fechamento por amarração com fita de cetim.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Material:</strong> tecido de poliéster com base de TNT<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Tema:</strong> Copa<br/><strong>Estampas:</strong> 5 estampas diferentes<br/><strong>Composição do pacote:</strong> 2 unidades de cada estampa</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","22.9","","1","5","0","0","COPA","","de2569f7-d345-42a6-a86f-b1d91367e8b1","10.84","0",""
"simple","C1100062","Gravatinhas - São João","1","visible","0","<p>Gravatas pet em tecido de poliéster, confeccionadas sobre base de TNT para finalização profissional de banho e tosa. Possuem estampas temáticas de São João e fechamento por amarração com fita de cetim.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Material:</strong> tecido de poliéster com base de TNT<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Tema:</strong> São João<br/><strong>Estampas:</strong> 5 estampas diferentes<br/><strong>Composição do pacote:</strong> 2 unidades de cada estampa</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","22.9","","1","8","0","1","GRAVATAS","","f358849d-5707-437d-8270-e07f1f983fa9","10.84","0",""
"simple","C1100063","Gravatinhas dia a dia - Diversos","1","visible","0","<p>Gravatas pet em tecido de poliéster, confeccionadas sobre base de TNT para finalização profissional de banho e tosa. Possuem estampas variadas para uso no dia a dia e fechamento por amarração com fita de cetim.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Material:</strong> tecido de poliéster com base de TNT<br/><strong>Fechamento:</strong> por amarração com fita de cetim<br/><strong>Tema:</strong> modelos diversos para o dia a dia<br/><strong>Estampas:</strong> 5 estampas diferentes<br/><strong>Composição do pacote:</strong> 2 unidades de cada estampa</p><p><strong>Observação:</strong> as estampas, cores e tonalidades podem variar conforme o material disponível e o lote de produção.</p>","22.9","","1","12","0","1","GRAVATAS","","8f57657c-f110-44bf-bc5c-c9f17994a3ce","10.84","0",""
"simple","C1100064","Gravatinhas Marcas","1","hidden","0","Gravatinhas Marcas","22.9","","1","2","0","1","GRAVATAS","","83a9152c-2011-4313-8caa-efe38a1a86b4","10.84","0",""
"simple","C1100065","Itens Promocionais","1","hidden","0","Itens Promocionais","10","","1","37","0","1","PROMOÇÕES","","d743d5a8-81ac-4c69-8c68-6a57d76e8ee6","5","0",""
"simple","C1100066","Laçadorote Cor Dupla c/4 und","1","hidden","0","Laçadorote Cor Dupla c/4 und","17.9","","1","12","0","1","GARGANTILHAS","","75818d4a-53ee-4cc9-bb3b-9e343fbad699","10.44","0",""
"simple","C1100067","Laçarote - Laço duplo","1","hidden","0","Laçarote pet modelo laço duplo, desenvolvido para deixar a finalização do banho e tosa mais bonita, delicada e encantadora.  Com visual charmoso e boa presença no pet, é uma opção prática para pet shops, centros de estética animal e profissionais que desejam oferecer um acessório especial, sem abrir mão da leveza e da versatilidade no dia a dia.  ✅ Modelo laço duplo ✅ Visual delicado e charmoso ✅ Boa presença na finalização do pet ✅ Leve, confortável e fácil de aplicar ✅ Ideal para fotos, entregas e banho e tosa ✅ Ótima opção para valorizar o atendimento  Conteúdo da embalagem: 5 laçarotes.  Cores Modelos: Os modelos são enviados conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em beleza, qualidade e apresentação profissional.","22.9","","1","3","0","1","GARGANTILHAS","","8d329628-26a1-49d8-8740-52a4f55b4624","14.54","0",""
"simple","C1100068","Laçarote Borboleta - Luxo","1","hidden","0","Laçarote borboleta pet ultra luxo desenvolvido para quem deseja uma finalização marcante, moderna e cheia de presença. Com visual imponente e cores neon vibrantes, esse modelo transforma a apresentação do pet e cria um efeito de destaque imediato nas fotos, entregas e atendimentos especiais.  Seu formato de borboleta traz volume, charme e sofisticação, tornando o acessório ideal para pet shops e profissionais de banho e tosa que querem oferecer uma experiência diferenciada, com alto valor percebido pelos tutores.  ✅ Modelo borboleta ultra luxo ✅ Cores neon vibrantes e chamativas ✅ Visual moderno, sofisticado e impactante ✅ Laçarote com maior destaque no pet ✅ Ideal para fotos, entregas especiais e finalizações premium ✅ Excelente opção para encantar tutores e valorizar o atendimento ✅ Produto com apresentação diferenciada para serviços de alto padrão   Conteúdo da embalagem: 3 laçarotes borboleta neon.   Cores Modelos: Os modelos são enviados em cores neon conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em beleza, qualidade e apresentação profissional.","25.9","","1","0","0","1","GARGANTILHAS","","8bafcccb-b56e-4172-b18d-49f826beba71","14.04","0",""
"simple","C1100069","Laçarote Luxo","1","hidden","0","Laçarote pet luxo desenvolvido para proporcionar um visual sofisticado, delicado e encantador aos pets na finalização do banho e tosa.  Produzido com acabamento cuidadoso e excelente apresentação, é uma opção premium para pet shops, centros de estética animal e profissionais que desejam oferecer um acessório diferenciado, com mais destaque e valor percebido no atendimento.  ✅ Modelo luxo com visual elegante ✅ Acabamento cuidadoso e excelente apresentação ✅ Tamanho com maior destaque no pet ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas especiais e finalização premium de banho e tosa ✅ Excelente opção para encantar os tutores e valorizar o serviço  Conteúdo da embalagem: 5 laçarotes.  Cores Estampas: Os modelos são enviados conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em qualidade, beleza e apresentação profissional.","22.9","","1","6","0","1","GARGANTILHAS","","47a7ec3e-f291-471d-a6d7-9fec82d64d4e","10.94","0",""
"simple","C1100070","Laçarotes Diversos","1","hidden","0","Laçarotes pet diversos desenvolvidos para deixar a finalização do banho e tosa mais bonita, charmosa e especial.  Com modelos variados e excelente apresentação, são uma ótima opção para pet shops, centros de estética animal e profissionais que desejam oferecer acessórios diferenciados, práticos e encantadores no atendimento do dia a dia.  ✅ Modelos diversos ✅ Visual delicado e charmoso ✅ Boa presença na finalização do pet ✅ Leve, confortável e de fácil aplicação ✅ Ideal para fotos, entregas e banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores  Conteúdo da embalagem: 5 laçarotes.  Modelos Cores: Os laçarotes são enviados conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, com foco em beleza, qualidade e apresentação profissional.","24.9","","1","3","0","1","GARGANTILHAS","","fde63cd1-a2a8-4807-b096-633efa7be7b3","14.14","0",""
"simple","C1100115","Laço  São João - Adesivo","1","hidden","0","<p>Contém 10 laços adesivos, exatamente iguais </p>","24.9","","1","2","0","1","FESTA JUNINA","","7ab7d9ea-9c8d-4198-b3f1-7d9d55d1a98b","15.34","0",""
"simple","C1100114","Laço  São João - Adesivo","1","hidden","0","<p>Contém 10 laços adesivos, exatamente iguais </p>","24.9","","1","1","0","1","FESTA JUNINA","","eb40676f-c92f-4709-b5b2-d4d642e676bc","9.34","0",""
"simple","C1100091","Laço Adesivo - Girassol","1","hidden","0","Laço Adesivo - Girassol","24.9","","1","3","0","1","ADESIVOS","","a32c4e6a-00ac-4810-8dd6-d6719ef8fe91","0","0",""
"simple","C1100120","Laço adesivo - São João","1","hidden","0","Laço adesivo - São João","24.9","","1","13","0","0","FESTA JUNINA","","75b080e0-47c7-4fdd-9380-33f388d9e18c","0","0",""
"simple","C1100097","Laço Adesivo - São João Misto","1","visible","0","<p>Laços adesivos pet com temática de São João, produzidos em fita de cetim ou gorgurão para finalização profissional de banho e tosa. O pacote reúne diferentes apliques juninos em EVA e combinações variadas.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Tema:</strong> São João<br/><strong>Material:</strong> fita de cetim ou gorgurão<br/><strong>Apliques:</strong> modelos variados em EVA<br/><strong>Composição do pacote:</strong> laços mistos, com diferentes modelos juninos<br/><strong>Aplicação:</strong> diretamente sobre a pelagem do pet</p><p><strong>Fixação e remoção:</strong> fita dupla face de altíssima fixação, que normalmente permanece fixada por 7 a 15 dias, conforme a pelagem e a rotina do pet. Para remover, umedeça com água morna e retire delicadamente, sem puxar os pelos.</p><p><strong>Observação:</strong> os modelos, materiais, cores e tonalidades podem variar conforme a disponibilidade e o lote de produção.</p>","24.9","","1","1","0","1","ADESIVOS","","f9755be3-bdf8-4d8b-a2be-ef831e4643ca","15.34","0",""
"simple","C1100071","Laço Aplique  Pedraria","1","hidden","0","Laço Aplique  Pedraria","16.9","","1","29","0","1","LAÇOS","","dc2cad35-a704-4a79-900f-272d9f099bfd","8.54","0",""
"simple","C1100072","Laço Aplique Chaton","1","hidden","0","Laço Aplique Chaton","13.9","","1","3","0","1","LAÇOS","","1020a0a7-3098-4319-ba99-1f160f6b79aa","9.69","0",""
"simple","C1100073","Laço Aplique EVA simples","1","hidden","0","Laço Aplique EVA simples","13.9","","1","8","0","1","LAÇOS","","ef891cb0-7c72-40c0-b78a-a639149c0306","7.59","0",""
